date,speaker,party,committee,text,url
2025-02-21,会議録情報,,予算委員会,令和七年二月二十一日（金曜日） 午前八時五十九分開議出席委員委員長安住淳君理事井上信治君理事齋藤健君理事牧島かれん君理事山下貴司君理事岡本あき子君理事奥野総一郎君理事山井和則君理事三木圭恵君理事浅野哲君伊藤達也君稲田朋美君加藤鮎子君黄川田仁志君国光あやの君河野太郎君後藤茂之君小林茂樹君柴山昌彦君高木啓君田所嘉徳君田中和徳君谷 公一君土屋品子君寺田稔君西銘恒三郎君長谷川淳二君平沢勝栄君深澤陽一君古屋圭司君松島みどり君山田賢司君阿部祐美子君今井雅人君大西健介君小川淳也君神谷裕君川内博史君黒岩宇洋君小山千帆君近藤和也君酒井なつみ君階 猛君柴田勝之君長妻昭君橋本慧悟君藤岡たかお君本庄知史君柳沢剛君山 登志浩君米山隆一君早稲田ゆき君池下卓君高橋英明君徳安淳子君西田薫君藤田文武君丹野みどり君長友慎治君橋本幹彦君日野紗里亜君赤羽一嘉君浮島智子君大森江里子君河西宏一君中川宏昌君櫛渕万里君たがや亮君田村貴昭君田村智子君緒方林太郎君 ... 内閣総理大臣石破茂君総務大臣村上誠一郎君法務大臣鈴木馨祐君財務大臣加藤勝信君文部科学大臣あべ俊子君厚生労働大臣福岡資麿君農林水産大臣江藤拓君経済産業大臣武藤容治君国務...,https://kokkai.ndl.go.jp/txt/121705261X01420250221/0
2025-02-21,安住淳,立憲民主党・無所属,予算委員会,○安住委員長これより会議を開きます。令和七年度一般会計予算、令和七年度特別会計予算、令和七年度政府関係機関予算、以上三案を一括して議題といたします。この際、お諮りいたします。三案審査のため、本日、政府参考人として、お手元に配付いたしておりますとおり、内閣官房新しい資本主義実現本部事務局次長坂本里和君外三十名の出席を求め、説明を聴取いたしたいと存じますが、御異議ありませんか。〔「異議なし」と呼ぶ者あり〕,https://kokkai.ndl.go.jp/txt/121705261X01420250221/1
2025-02-21,安住淳,立憲民主党・無所属,予算委員会,○安住委員長御異議なしと認めます。よって、そのように決しました。―――――――――――――,https://kokkai.ndl.go.jp/txt/121705261X01420250221/2
2025-02-21,安住淳,立憲民主党・無所属,予算委員会,○安住委員長本日は、経済、財政等についての集中審議を行います。質疑の申出がありますので、順次これを許します。柴山昌彦君。,https://kokkai.ndl.go.jp/txt/121705261X01420250221/3
2025-02-21,柴山昌彦,自由民主党・無所属の会,予算委員会,○柴山委員おはようございます。自由民主党・無所属の会の柴山昌彦です。私は、現在、公明党、日本維新の会の皆様とともに、いわゆる教育の無償化に向けた政策協議に臨んでおりますので、本日の集中審議では、持続可能で、かつ、意欲ある誰もが質の高い教育を受けられる社会の基盤を強化していく方策について質問をさせていただきます。まず初めに、今朝の一部報道にもありましたが、高校無償化に関し、私立加算部分も含めて所得制限を撤廃した場合、志願者の公立高校から私立高校へのシフトが進んだり、地域の人材育成を支えている専門高校の募集が困難になったりするのではとの懸念が専門家などから寄せられています。現在、石破政権の最重要政策の一つである地方創生二・〇の実現に当たっても、地域の産業人材の育成や、僻地における教育機会を確保することが不可欠だと考えますが、この点についてのあべ文科大臣の御認識を伺います。,https://kokkai.ndl.go.jp/txt/121705261X01420250221/4
2025-02-21,あべ俊子,自由民主党・無所属の会,予算委員会,○あべ国務大臣柴山委員にお答えさせていただきます。大臣として、高等教育の修学支援新制度の導入などに向けて御尽力をしていただきました。文部科学行政を力強く前に進めてこられたことに敬意を表させていただきながら、答えさせていただきます。高校無償化の在り方につきましては、文部科学省としては、今後の政党間の協議の結果を踏まえた必要な対応を速やかに取ることができるよう、まず、三党による協議の状況、国会での御議論を注視してまいりたいというふうに考えております。委員が御指摘のとおり、専門高校は地域産業の発展を支える大変重要な役割を担っておりまして、文部科学省といたしましては、ＤＸハイスクール事業による産業界と連携した最先端の職業人材の育成、また、専門高校による魅力発信動画の展開など、専門高校の充実、魅力発信に向けた取組を進めさせていただいているところでございまして、また、石破内閣が掲げます地方創生二・〇の実現に向けましては、地域の高校の役割がますます重要になると考えております。今、実は、千七百四十一ある自治体の中で、高校がある自治体は全部ではなくて、五百一の自治体においては高校がない、二八・八％の自治...,https://kokkai.ndl.go.jp/txt/121705261X01420250221/5
2025-02-21,柴山昌彦,自由民主党・無所属の会,予算委員会,○柴山委員そうした人材の給源のためにも、公立高校が果たす役割というのが大きいというふうに考えます。私ども自公維の教育関係の三党実務者協議において、維新から提案のあった高校無償化に関連して、実は、与党からも、低所得者への支援の拡充や、今お話があった地方の専門高校への支援の拡充を提案させていただいております。協議が調えば、令和八年度以降の本格的な制度拡充にも取り組んでいただきたいと考えるんですけれども、この点について、石破総理の御見解をお伺いします。,https://kokkai.ndl.go.jp/txt/121705261X01420250221/6
2025-02-21,石破茂,自由民主党・無所属の会,予算委員会,○石破内閣総理大臣柴山委員御指摘のように、今、自民党、公明党、維新の会で御協議をいただいているところでございます。この協議が調いますれば、令和八年度から、いわゆる高校無償化の実現を図る中で、今、文科大臣がお答えをいたしましたように、教育の質の確保に向けた専門学校などへの支援の在り方、そして、対象者も拡大するのでありますが、低所得者への授業料以外の支援の在り方、これをどうするのかという点につきまして、十分な検討を行い、安定した恒久財源の確保策というものと併せまして、実現を期したいと思っておるところでございます。,https://kokkai.ndl.go.jp/txt/121705261X01420250221/7
2025-02-21,柴山昌彦,自由民主党・無所属の会,予算委員会,○柴山委員今総理が御答弁された低所得者への授業料以外の支援や地方の専門高校への支援、さらにはＩＣＴ教育などを支援するＤＸハイスクール事業など、高校改革推進事業、これらの公的支援は極めて重要であり、奨学給付金の拡充や専門高校への補助の拡充、そして、例えば、事業を加速化させるための新たな基金の創設など、千億円規模の拡充が考えられないでしょうか。総理の御見解を伺います。,https://kokkai.ndl.go.jp/txt/121705261X01420250221/8
2025-02-21,あべ俊子,自由民主党・無所属の会,予算委員会,○あべ国務大臣委員御指摘のような様々な取組を通じまして高校教育の充実を図っていくことはまさに重要なことでございまして、その上で、今週十七日の衆議院予算委員会におきまして、石破総理から日本維新の会の前原議員に対しまして、現在、三党間の協議が進められていることを前提といたしまして、その協議が調えば、それぞれの事柄に対して様々な論点も十分に踏まえまして、今後、与党及び日本維新の会の御意見も聞かせていただきながらこの詳細を考えていきたいといった旨を答弁されていたものと承知しているところでございまして、文部科学省といたしましても、今後の政党間の協議の結果を踏まえた必要な対応を速やかに取ることができるように、まずは三党の協議の状況や国会での御議論を注視してまいりたいというふうに考えているところでございます。,https://kokkai.ndl.go.jp/txt/121705261X01420250221/9
2025-02-21,柴山昌彦,自由民主党・無所属の会,予算委員会,○柴山委員基金の創設については、是非しっかりと御検討いただきたいと思います。さて、その上で、生徒の方々の授業料に関する個人補助も大切ではありますけれども、地元で求められる専門的な人材を育成する専門高校などがより質の高い教育を提供できるような仕組みとするためには、経常費、施設整備費へのいわゆる機関補助、学校に対する補助が有効であるという指摘があります。また、私立高校については、授業料の補助によって授業料の便乗値上げを招くのではないかとの懸念も様々なところから示されております。建学の精神にのっとり、学校が取り組むデータサイエンスの強化や施設整備など、教育の質の向上を図るための機関補助を充実することは、そのために必要な経費を授業料に上乗せせずに済み、間接的には授業料の支援の側面を有すると考えますけれども、この点についての総理の御見解を伺います。,https://kokkai.ndl.go.jp/txt/121705261X01420250221/10
2025-02-21,石破茂,自由民主党・無所属の会,予算委員会,○石破内閣総理大臣御指摘のとおりであります。個人補助と機関補助についてでございますが、個人補助は個人の選択による資源配分を重視する、機関補助は学校の財政基盤の安定性を確保するということを重視するものでございまして、それぞれ重視する観点が異なっております。そういたしますと、それぞれ機関補助、個人補助、あるわけでございますが、そのメリット、デメリットを比較をしながら、どのようにしてバランスを取っていくかということを見定めてまいりたいと思っております。御指摘の便乗値上げなぞということがあってよいとは全く思っておりません。そういうことがないように、私どもとしてもよく注意をいたしてまいりたいと思っております。,https://kokkai.ndl.go.jp/txt/121705261X01420250221/11
2025-02-21,柴山昌彦,自由民主党・無所属の会,予算委員会,○柴山委員既に大規模自治体では、無償化が進むことによって、こういった私立の学校の授業料が現に上がっているとか、冒頭質問させていただいたように、公立高校の定員割れが発生しているとか、そのような実態もデータとして示されているところであります。是非、今総理が御指摘になられたように、これら無償化に伴う副作用というものについてしっかりと精査をしていただいて、どのような制度設計が望ましいのかということを慎重に検討していただきたいと強く要望するものでございます。今お話しされたような公立と私立への投資バランス、また、都会と地方の高校の格差、こういったことがこの検討には極めて重要だと考えますけれども、これについての総理の御見解も是非伺いたいと思います。,https://kokkai.ndl.go.jp/txt/121705261X01420250221/12
2025-02-21,石破茂,自由民主党・無所属の会,予算委員会,○石破内閣総理大臣御指摘のとおりだと思っております。地方におきましては、そんなに私立高校というものが多くあるわけではございません。そうしますと、学生さんの選択というものが都市と比べてアンバランスになるということもあり得ることでございます。地方であろうが都会であろうが、教育の選択肢というのは確保されなければなりませんが、そう考えた場合に、公立から私立へとシフトが起こるということも当然予想し得ることでございまして、もちろん、きちんとバランスを取っていかねばなりませんが、公立高校に対する支援、大臣がお答え申し上げましたように、農林水産高校等への支援というものを、これは制度の在り方も含めてきちんと確保していかなければならないと思っているところでございます。,https://kokkai.ndl.go.jp/txt/121705261X01420250221/13
2025-02-21,柴山昌彦,自由民主党・無所属の会,予算委員会,○柴山委員是非その際には、自治体とかあるいは地方の産業界とか、そういったステークホルダーの意見をしっかりと考慮して、丁寧な制度設計をしていただきたいというふうに考えております。また、実は我が党において、二月十八日、平場の議論を開催して、この高校無償化について検討させていただいたんですけれども、議員たちからは、この高校無償化を進めるがゆえに他の教育予算を減らすようでは本末転倒であるという意見が全てでありました。是非この場で、恒久的な財源を確保する方策について、政府全体で徹底した行財政改革を行って検討していくという総理の強い決意をお聞かせいただきたいと思います。,https://kokkai.ndl.go.jp/txt/121705261X01420250221/14
2025-02-21,石破茂,自由民主党・無所属の会,予算委員会,○石破内閣総理大臣我が党において、委員御指摘のように、全ての方が、それは無償化はいいんだが、それによって教育の予算、これが減るということはあってはならぬ、それはそのとおりだと思っております。これはまた、それはそうだ、じゃ、子供たちに、今無償化はいいんだけれども、その子供たちが大きくなったときに負担してもらいましょう、そういうような先送りがあっていいとも私は全く思っておりません。政府全体といたしまして、歳出歳入両面の措置によりまして安定した恒久財源を確保するということは極めて重要なことだと思っております。全体のそういうような教育関係の予算というものにこれが影響を与えるということがないように心がけてまいります。,https://kokkai.ndl.go.jp/txt/121705261X01420250221/15
2025-02-21,柴山昌彦,自由民主党・無所属の会,予算委員会,○柴山委員恒久財源について私は質問をさせていただいております。もちろん、政府全体として取り組んでいただくのは当然のことでありますけれども、そのための恒久財源を是非これから検討していただきたいということを、もう一度お尋ねしたいと思います。,https://kokkai.ndl.go.jp/txt/121705261X01420250221/16
2025-02-21,石破茂,自由民主党・無所属の会,予算委員会,○石破内閣総理大臣これは、次の世代に負担を先送りするということがあってはならないと思っております。これが一つ。では、恒久財源として、これが恒久財源であるということを今確定的に申し上げることはできません。ですが、歳入歳出両面において十分に検討いたしてまいります。政府全体といたしまして、歳出歳入両面の措置を徹底的に行うことによりまして安定的かつ恒久的な財源というものを見出すことは政府の責務だと承知をいたしております。,https://kokkai.ndl.go.jp/txt/121705261X01420250221/17
2025-02-21,柴山昌彦,自由民主党・無所属の会,予算委員会,○柴山委員この場で具体的な項目についてお示しができないとは思いますけれども、我々は、とにかく、教育の無償化を始め様々な無償化措置をすることによって、その恩恵を受ける将来世代にツケが回るということは、これは厳に慎んでいかなければいけないと考えておりますので、無償化をしたときの費用対効果、将来の便益などもしっかりと慎重に検討していただきたいというふうに考えます。教育は国家百年の計と言われ、制度設計は、先ほどから申し上げているとおり、関係者のヒアリングを十分に行い、慎重に行うことが不可欠だと考えます。最後に、文部科学大臣と総理それぞれに、今後こうしたテーマについて丁寧なプロセスを経ていくということを、是非決意を表明していただきたいと思います。以上をもって、私の質問を終わらせていただきます。,https://kokkai.ndl.go.jp/txt/121705261X01420250221/18
2025-02-21,あべ俊子,自由民主党・無所属の会,予算委員会,○あべ国務大臣委員御指摘のように、しっかりと議論を進めさせていただきながら、いわゆる学ぶこと、国づくり、人づくり、しっかりとやっていくために、公平公正な、一体どこにしっかり予算をつけるべきなのか、子供たちにとって一体何が大切なのかをしっかり議論をさせていただきながら、地方にとって大切な教育、議論を進めてまいりたいと思いますので、これからもしっかり頑張ってまいります。,https://kokkai.ndl.go.jp/txt/121705261X01420250221/19
2025-02-21,石破茂,自由民主党・無所属の会,予算委員会,○石破内閣総理大臣大臣がお答えしたとおりでありますが、じゃ、その財源をどこに見出すか、そして、無償化はよいのですけれども、それによって教育の質というものが落ちるということがあっては絶対にならないと思っております。私自身、中学、高校、大学と学んでおりますが、高校になってすごく難しくなったという思いは持っております。そこにおいて、無償化にはなったのだけれども、卒業すればそれでよいという話にはならないのであって、そこにおいて、教育の質、そしてそれの向上をきちんと確認していくことということは極めて重要なことだと思っております。それをきちんと組み合わせた上で無償化の議論というものはなされるべきであるし、そしてまた、今の協議においてそういうような真摯な議論がなされておる、このように承知をいたしておるところでございます。政府といたしまして、御議論の結果を踏まえまして、誠実に対応いたしてまいります。,https://kokkai.ndl.go.jp/txt/121705261X01420250221/20
2025-02-21,柴山昌彦,自由民主党・無所属の会,予算委員会,○柴山委員少し早いですが、以上で質問を終わります。ありがとうございました。,https://kokkai.ndl.go.jp/txt/121705261X01420250221/21
2025-02-21,安住淳,立憲民主党・無所属,予算委員会,○安住委員長この際、加藤鮎子さんから関連質疑の申出があります。柴山君の持ち時間の範囲内でこれを許します。加藤鮎子さん。,https://kokkai.ndl.go.jp/txt/121705261X01420250221/22
2025-02-21,加藤鮎子,自由民主党・無所属の会,予算委員会,○加藤（鮎）委員おはようございます。山形三区選出の自由民主党衆議院議員の加藤鮎子でございます。本日は、予算委員会での質問の機会をいただきまして、大変ありがとうございます。今日の集中審議のテーマは、経済、社会保障、教育等と幅広いものになっております。ですが、石破総理が長年ずっと御熱心に取り組まれてきたことの一つが地方創生でございますし、また、私自身も、地方選出の衆議院議員として、初当選以来、ずっと地方創生を軸に据えて政治活動を行ってまいりました。ですので、今日は地方創生を軸に据えて、審議のテーマに触れた質疑を行ってまいりたいと思います。どうぞよろしくお願いいたします。石破総理は、先日の施政方針演説の中で、御自身が目指される楽しい日本を実現するための政策の核心は地方創生二・〇であるとおっしゃられました。また、若者や女性にも選ばれる地方ですとか地方イノベーションの創生、あるいは新時代のインフラ整備等、とても重要なキーワードが盛り込まれ、地方に住む多くの方々が、石破総理の施策に今、熱い視線を送っておられます。ただ、残念なことに、今の現状は、都市部に流入する人の流れはとどまることを知らず、東京一...,https://kokkai.ndl.go.jp/txt/121705261X01420250221/23
2025-02-21,石破茂,自由民主党・無所属の会,予算委員会,○石破内閣総理大臣この一極集中という現象は、世界中あちこちで起こっているものでもない。ロンドン一極集中とか、パリ一極集中とか、ローマ一極集中とか、そういうお話は寡聞にして存じ上げないのであります。この一極集中というのは、天から降ってきたものでもなければ地から湧いてきたものでもなくて、これは国策として選択をしたものだというふうに私は理解をいたしておるところでございます。それはまた見事に成功したのであって、であるからして、明治維新以降、本当に短い期間で我が国は急速な発展を遂げた。敗戦によって国土が焦土と化した後も、一極集中ということも相まって、東京オリンピック、大阪万博、札幌オリンピックと、八年の間にそういうイベントをやったわけで、日本は、当時はＧＮＰと言っておりましたが、世界第二位ということにもなったわけであります。そこにおいて地方を支えてきたものは、公共事業と誘致企業による雇用と所得の創出であったというふうに思っております。もちろんこれから先も企業は必要だ、公共事業も必要だ、しかし、それだけではもう十分ではないであろうというふうに思っております。農業、漁業、林業にしても、サービス業にお...,https://kokkai.ndl.go.jp/txt/121705261X01420250221/24
2025-02-21,加藤鮎子,自由民主党・無所属の会,予算委員会,○加藤（鮎）委員ありがとうございます。是非、その石破総理らしさを大いに出されて、地方創生に資する様々な政策に推進力を与えていただくことをお願いし、また、御期待も申し上げたいと思います。（発言する者あり）,https://kokkai.ndl.go.jp/txt/121705261X01420250221/25
2025-02-21,安住淳,立憲民主党・無所属,予算委員会,○安住委員長静粛に。,https://kokkai.ndl.go.jp/txt/121705261X01420250221/26
2025-02-21,加藤鮎子,自由民主党・無所属の会,予算委員会,○加藤（鮎）委員次に、防災庁の設置についてお伺いをいたします。私の地元の山形県では、昨夏の大雨によって、多くの市町村において避難指示が発令され、数多くの住家被害が生じました。そして、若き警察官を含む三名の方々が命を落とされるという大変痛ましい人的被害も出てしまいました。昨夏は、山形県のほかにも、能登半島や愛媛県等でも人的被害が出るほどの大雨に見舞われており、昨今の風水害には激甚化や頻発化の傾向が見られると思います。風水害のほかにも、昨年は、能登半島地震が発生し、初めての南海トラフ地震臨時情報が発表されるなど、地震災害に対する不安も大きくなっております。このような状況下において、我が国の防災体制の強化は待ったなしでありますし、災害発生後には、被災者に寄り添った復旧復興をしっかりと行っていく体制、これを構築する必要もあると考えます。石破総理は防災庁設置を掲げられており、政府の下に検討会も設置され、その議論を進めておられると承知をしております。防災庁設置についての現在の検討状況をお聞かせください。,https://kokkai.ndl.go.jp/txt/121705261X01420250221/27
2025-02-21,高橋謙司,,予算委員会,○高橋政府参考人お答えをいたします。我が国は世界有数の災害発生国であり、近年の更なる風水害の頻発化、激甚化や、今後発生が予想される南海トラフ地震や首都直下地震などの大規模自然災害に備え、人命、人権最優先の防災立国を実現する必要がございます。そのため、平時、発災時の司令塔としての機能を担い、平時から万全の備えを行う、本気の事前防災に取り組む防災庁の設置に向け、今御指摘いただきましたように、先月から防災庁設置準備アドバイザー会議を開始したところでございます。同会議におきましては、行政やＮＰＯ等、多様な主体の有機的な連携により、支援の漏れ、むらをなくし、被害の軽減を目指すこと、官民それぞれの強みや専門性を最大限に引き出すためのコーディネート機能が重要であること、防災教育の実践、福祉との連携、防災ＤＸの推進等に取り組むべきことなど、防災庁が担うべき役割の検討を進める上で重要な御指摘をいただいているところでございます。専門家の方々から強化すべき防災施策の方向性等について様々な御意見をいただきながら、令和八年度中の防災庁の設置に向け、準備を進めてまいりたいと考えております。,https://kokkai.ndl.go.jp/txt/121705261X01420250221/28
2025-02-21,加藤鮎子,自由民主党・無所属の会,予算委員会,○加藤（鮎）委員ありがとうございます。防災力の強化は石破政権のらしさの一つであるとも思います。また、地方に住む方々にとっても、防災力の強化、これは大変興味深いところでございます。是非、引き続き力強く推進をしていただくことをお願い申し上げます。次に、建設ＤＸの活用意義や政府の取組についてお伺いをいたします。私が地元で耳にするのは、ありとあらゆる分野で人手が足りない、人手不足だという声でございます。中でも特に建設分野は、さきの大雨被害で災害復旧待ったなしでございますし、また、地方創生の要たるインフラ整備の推進も必須であります。さらには、国の脱炭素の方針に資する洋上風力事業も日本海側では活気を帯びてきており、進めるべきハード事業は山とございます。深刻な人手不足の中、大切なことは、その生産性をしっかりと上げていくことであると考えます。建設分野での生産性を上げていく上で大きな伸び代となるのがデジタル技術の活用です。私は、国が建設分野でのデジタル技術活用をしっかりと進めていくべきだと考えておりますが、現在、国土交通省ではどのような取組をしておられるのでしょうか。,https://kokkai.ndl.go.jp/txt/121705261X01420250221/29
2025-02-21,沓掛敏夫,,予算委員会,○沓掛政府参考人お答え申し上げます。社会の様々な場面で人手不足が進む中、建設現場においても建設デジタル技術を活用して生産性向上に取り組むことは重要であると認識しております。このため、国土交通省において、ドローン測量であったりあるいはＩＣＴ建設機械、これらの活用によって建設現場の生産性向上に取り組むｉ―Ｃｏｎｓｔｒｕｃｔｉｏｎを推進しており、例えば、ＩＣＴ建設機械を使うことによって、従来工法と比較して約三割の時間短縮を実現するなど、一定の効果を確認しているところです。さらに、昨年四月からは、この取組を加速するため、ｉ―Ｃｏｎｓｔｒｕｃｔｉｏｎ２・０として、建設現場のオートメーション化を進め、二〇四〇年までには省人化約三割、生産性向上一・五倍を目指して取組を進めているところであります。引き続き、建設現場の省人化、生産性向上に向けてデジタル技術を活用する取組を進めてまいります。,https://kokkai.ndl.go.jp/txt/121705261X01420250221/30
