date,speaker,party,committee,text,url
2025-03-21,遠藤敬,日本維新の会,安全保障委員会,○遠藤委員長これより会議を開きます。国の安全保障に関する件について調査を進めます。この際、お諮りいたします。本件調査のため、本日、政府参考人として、お手元に配付のとおり、内閣官房内閣審議官門前浩司君外十二名の出席を求め、説明を聴取いたしたいと存じますが、御異議ありませんか。〔「異議なし」と呼ぶ者あり〕,https://kokkai.ndl.go.jp/txt/121703815X00220250321/1
2025-03-21,遠藤敬,日本維新の会,安全保障委員会,○遠藤委員長御異議なしと認めます。よって、そのように決しました。―――――――――――――,https://kokkai.ndl.go.jp/txt/121703815X00220250321/2
2025-03-21,遠藤敬,日本維新の会,安全保障委員会,○遠藤委員長質疑の申出がありますので、順次これを許します。篠原豪君。,https://kokkai.ndl.go.jp/txt/121703815X00220250321/3
2025-03-21,篠原豪,立憲民主党・無所属,安全保障委員会,○篠原（豪）委員おはようございます。篠原豪でございます。時間がないので早速中身に入らせていただきたいと思いますけれども、両大臣におかれましては、朝早くからお疲れさまでございます。どうぞよろしくお願いいたします。現下、最大の外交課題の焦点の一つは、やはりトランプ大統領が主張するウクライナ停戦だろうと思っております。三年を経て一向に決着を見ないウクライナ戦争を終わらせようと停戦を模索すること自体は、紛争の平和的手段による解決で、これは何ら違和感もございません。問題は、トランプ大統領がその過程で、侵略をした側のロシアに寄り添い、そしてウクライナに圧力をかける姿勢を鮮明にしていることだと思います。そこで、その背景と今後の影響を分析する観点から、今日は質問させていただきます。まず、法の支配こそ大原則だというところでございます。国際秩序を支える根幹は、武力行使つまり侵略や戦争を違法とする国連憲章です。この国際法の大原則の下で、力による一方的な現状変更を容認しないということは、日本が提唱した法の支配に基づく自由で開かれたインド太平洋戦略の基本理念であって、アメリカを始めとする同盟国や友好国も支持して...,https://kokkai.ndl.go.jp/txt/121703815X00220250321/4
2025-03-21,岩屋毅,自由民主党・無所属の会,安全保障委員会,○岩屋国務大臣 ロシアによるウクライナ侵略については、その時々に応じて様々な表現を使っておりますが、主に三つのことを申し上げております。一つは、この侵略は国際秩序の根幹を揺るがす暴挙であるということ、二番目には、このような力による一方的な現状変更は世界のどこであれ容認できないということ、三番目には、法の支配に基づく国際秩序を守るべく国際社会が結束して対応していかなければならないというような表現で、我が国の立場を明らかにしてきたところでございます。,https://kokkai.ndl.go.jp/txt/121703815X00220250321/5
2025-03-21,篠原豪,立憲民主党・無所属,安全保障委員会,○篠原（豪）委員今おっしゃったロシアによるウクライナの侵攻は国際秩序の根幹を揺るがす暴挙ということ、そして残り二つをおっしゃられましたけれども、これは、この立場をしっかりと堅持していただければと思います。そして、アメリカの戦略上の課題と対応についてお伺いしたいと思います。一九九一年にソ連が崩壊し、東西冷戦が終結をしました。アメリカは唯一の超大国としてそのときからの地位を確立していますけれども、二〇〇一年の九月十一日の同時多発テロから、その後の対テロ戦争でアメリカの国力が消耗する。一方、その間に経済的にも軍事的にも台頭してきた中国がアメリカを脅かす存在になりました。そこで、オバマ大統領のときですけれども、二〇一二年の一月に発表した軍事戦略では、アジア太平洋地域へのリバランスを打ち出しました。これは、中国との競争に注力する姿勢を示したものであります。トランプ大統領も、対中戦略を重視する姿勢を示して、一期目の二〇一八年十二月の中頃にはシリアの駐留米軍の早期撤退を表明しました。翌一九年一月に、これはアフガン政府の頭越しにやったんですけれども、反政府勢力だったタリバンにアフガン駐留米軍の完全撤退...,https://kokkai.ndl.go.jp/txt/121703815X00220250321/6
2025-03-21,岩屋毅,自由民主党・無所属の会,安全保障委員会,○岩屋国務大臣米国の戦略的判断について我が方からこれを断定的に評価するということは避けたいというふうに思いますけれども、米国がインド太平洋地域を極めて重視しているということについては、我が国としては歓迎をしたいというふうに思っております。いずれにしても、米国は国際社会の平和と安全に不可欠な役割を果たしていると思うし、果たしてもらわなければならないというふうに思っておりますので、引き続き、中東あるいはウクライナ、様々な課題の対応でも緊密に連携をしていきたいというふうに考えております。,https://kokkai.ndl.go.jp/txt/121703815X00220250321/7
2025-03-21,篠原豪,立憲民主党・無所属,安全保障委員会,○篠原（豪）委員今、アメリカの戦略的判断については我が国としては申し述べる立場にないということではありますが、その後お話しされたウクライナの話というのは、このときのアメリカの戦略的判断をロシアは見ていて、そして、そのロシアは、対中戦略に行かなければいけないということにアメリカがシフトするのならば、プーチンさんは、アメリカのこのリソース動員とその他の地域の力の空白を絶好のチャンスと捉えた。そして、その捉えた結果、クリミアの問題に、併合につながっていっているということでございますので、これをてことしたウクライナ侵略へと突き進んだことはやはり考えなければいけないと思いますので、いま一度、このことも踏まえて、あのときの状況をどういうふうに捉えていらっしゃるかというのを少し教えていただければと思います。,https://kokkai.ndl.go.jp/txt/121703815X00220250321/8
2025-03-21,岩屋毅,自由民主党・無所属の会,安全保障委員会,○岩屋国務大臣 ウクライナ侵略の遠因が那辺にあるかということについては、今委員御指摘があったようなお話も含めていろいろな見方があるんだろうと思いますけれども、これを政府として断定的に評価することは控えたいというふうに思っております。今日、中東ガザにしても、あるいはウクライナにしても、様々な見方、評価がありますが、米国の新政権のイニシアチブによって膠着していた事態が動き始めたということは事実だろうと思いますので、我々としては、これを歓迎し、これがよい結論に導かれるように、同盟国として、またＧ７の一員として、しっかり支援をしていきたいと考えているところでございます。,https://kokkai.ndl.go.jp/txt/121703815X00220250321/9
2025-03-21,篠原豪,立憲民主党・無所属,安全保障委員会,○篠原（豪）委員そうすると、停戦をどのようにしっかりやっていくのかということが大切だということだと思いますので、これから中身について議論させていただきたいと思いますので、よろしくお願いします。今、見ていますと、トランプ政権の、新しい今回の政権の停戦の戦略的な狙いというのは、さっきの対中戦略もありますので、数千億ドル規模の支援をアメリカ単独で今後も続けるということができるのかどうかというところも恐らく考えているんだと思います、資源は限られていますので。そうすると、対中戦略の延長上に最近の動きがやはりあるんじゃないか。今申し上げましたけれども、アフガンの撤退もそうですし。そうすると、困るのは、やろうとするのは、そこはアメリカが考えるとしても、何でもいいからやってしまえという話ではなくて、国際法を守らないやり方で停戦に持ち込もうとすることだと思います。トランプ政権のヘグセス国防長官ですけれども、二月十二日に、南部クリミア半島をロシアに一方的に併合された二〇一四年以前の領土に戻すことは非現実的で幻想的な目標だとおっしゃっています。これは、ウクライナの領土奪還を支援してきたバイデン政権の考え方か...,https://kokkai.ndl.go.jp/txt/121703815X00220250321/10
2025-03-21,岩屋毅,自由民主党・無所属の会,安全保障委員会,○岩屋国務大臣 ヘグセス国防長官の発言は承知をいたしております。トランプ政権からは大統領を含めて様々な発言が出ておりますけれども、最終的にどういう方針に決着するのかというのはよく見ていかなければいけないと思っております。我が国としては、言うまでもありませんが、クリミアを含むウクライナの主権及び領土一体性を一貫して支持してきております。ウクライナは被侵略国でありロシアは侵略国であるという原点を忘れてはならないというふうに思っておりまして、したがって、停戦の仕方、その後の和平の在り方というのは、そこから誤った教訓が導き出されることがあってはならないということを随時申し上げているところでございまして、先般のカナダでのＧ７外相会合でも私はそのことをしっかり申し上げたところでございます。,https://kokkai.ndl.go.jp/txt/121703815X00220250321/11
2025-03-21,篠原豪,立憲民主党・無所属,安全保障委員会,○篠原（豪）委員是非Ｇ７、もし時間があればＧ20、この間のカナダの話もお伺いさせていただきたいと思いますけれども、その前にちょっと聞くことがありますので続けさせていただきます。今のお話はどこに通じるかというと、ヘグセス長官がおっしゃった話というのは、領土の一体性を否定しかねない発言なんですよね。とすると、何よりも我が国として領土の一体性で大切なのは北方領土です。この北方領土の返還を求めるという根拠もそのようなことを認めれば失われていくので、これはあってはいけない。つまり、侵略を事実上認めないことが日本外交の大前提ですので、今、被侵略国と侵略国ということでございましたけれども、そこのところはしっかりと、北方領土のことも考えながらもちろんやっていただいているとは思いますけれども、やはり我々としても、ここは大切なポイントだということなので、あえてこの場で申し上げさせていただきたいと思います。そして、トランプさんですけれども、アメリカの力が相対的に衰えていく中で、トランプさんの今の外交の流儀というのはほかにどういう影響を及ぼすのかなということを考えますと、欧州正面とそして中東周辺に派遣した米軍...,https://kokkai.ndl.go.jp/txt/121703815X00220250321/12
2025-03-21,岩屋毅,自由民主党・無所属の会,安全保障委員会,○岩屋国務大臣米国は、例えばウクライナについて申し上げれば、遠からずまたサウジアラビアでロシアとも交渉するしウクライナとも交渉するというふうに承知をしておりまして、取っかかりは今委員がおっしゃったような感じではありましたけれども、やはり当然のことながら当事者たちとしっかりそれぞれ話をしなければいけないということだと思います。また、ウクライナについて言えば、イギリス、フランスなどを中心に、欧州も一つの停戦の在り方、和平の在り方について考えをまとめて、米政権側にこれをまた提起するというふうに聞いておりますし、我々も、ウクライナに関する様々な会議、中東に関する様々な会議に我が国も参画をしておりますし、最終的には、委員おっしゃるとおり、当事者のみならず、多くの国々を巻き込んだ形で決着が図られなければならない、また、そうすることが真の和平につながっていくというふうに考えております。,https://kokkai.ndl.go.jp/txt/121703815X00220250321/13
2025-03-21,篠原豪,立憲民主党・無所属,安全保障委員会,○篠原（豪）委員それで、是非そうしていただきたいと思いますけれども、今度は、我が国の足下を顧みて、これからどうなるかということですけれども、ＮＡＴＯや日米同盟の重要性を認識してきて多国間協力を強化してきたバイデン政権がありまして、一方で、アメリカ・ファーストに徹するトランプ政権ということで、どういうふうに接していくかということで、トランプさんは、日米安保条約について、我々は日本を守らなければいけないが、日本は我々を守る必要はない、このような発言ですけれども、一体誰がこんな取引を結んだのかと不満を示して、国防次官候補のコルビー氏は、次官候補だったときに、日本に対して、防衛費を国内総生産のＧＤＰ比で少なくとも三％支出すべきだというふうに要求をして、次期駐日大使に指名されたジョージ・グラス元駐ポルトガル大使も、上院の指名の公聴会で、在日米軍駐留経費の日本側負担、思いやり予算の増額を求めるというふうに述べています。中谷防衛大臣にお伺いをさせていただければと思うんですが、ＮＡＴＯ諸国との防衛費について、ＧＤＰ比五％の引上げ要求をＮＡＴＯに対してしたヘグセス国防長官とこれから月内にも大臣は会談をす...,https://kokkai.ndl.go.jp/txt/121703815X00220250321/14
2025-03-21,中谷元,自由民主党・無所属の会,安全保障委員会,○中谷国務大臣現在、御指摘のヘグセス長官との会談につきましては、可能な限り早期の対面で実施できるように調整中でございます。現在は、基本的に、日米間の安全保障につきましては、これまでの経緯も含めまして、日米同盟の重要性、特に日米のガイドラインとか、いろいろと協議がありましたし、首脳会談もございました。その上で、安全保障に関しましては、国家安全保障戦略において、我が国の主体的な判断、そして、二〇二七年において、防衛力の抜本的強化とそれを補完する取組を併せまして、そのための予算水準がＧＤＰの二％に達するよう所要の措置を講ずるということを基本としております。これは、金額とかＧＤＰ比の割合ではなくて、国民の命と平和な暮らしを守り抜くために必要な防衛力の内容を積み上げた上で導き出したものでありまして、まずはこの国家安全保障戦略等に基づき防衛力の抜本的強化、これを今全力で着実に進めている最中でございます。加えて、戦後最も厳しく複雑な安全保障環境に対峙する中で、我が国として主体的に抑止力、対処力を強化するための取組を不断に検討を進めていくということも当然でございまして、ヘグセス長官との会談におきまして...,https://kokkai.ndl.go.jp/txt/121703815X00220250321/15
2025-03-21,篠原豪,立憲民主党・無所属,安全保障委員会,○篠原（豪）委員是非、中谷大臣であられますのでしっかりとした交渉をしてきていただけると思っておりますけれども、一方で、昨日の報道ですけれども、在日米軍強化中止検討かみたいな報道も出てきておりまして、これは、まさにバイデン政権下で日米が合意していた在日米軍の再編強化計画の中止を検討しているということなので、かつてドイツに駐留していた経費を削減して軍事費の負担増を迫ったことがありましたので、交渉に行かれる前段でこのようなことがまた出てくるということは、何らかの意図を持って当然やっているというふうに考えていらっしゃると思いますので、その辺もしっかりと頭に入れた上で、日本には日本の立場というものがありますので、そこを堅持してお守りいただきながら交渉に強く臨んでいただければと思います。,https://kokkai.ndl.go.jp/txt/121703815X00220250321/16
2025-03-21,中谷元,自由民主党・無所属の会,安全保障委員会,○中谷国務大臣来週、我が国の安全保障上の指揮の在り方について大変大きな変化がございます。それは、統合作戦司令部、これを新設するということで、現在、日米間においても、これを踏まえて指揮統制の枠組みの議論を行っておりますが、非常に複雑な国際社会が進んでいく中で、やはり日米の抑止力、対処力の更なる強化というのは一番の大切なことでございますので、指揮統制の向上を目指してしっかりと日米間で話合いが進んでいくように、調整をしていきたいと思っております。,https://kokkai.ndl.go.jp/txt/121703815X00220250321/17
