date,speaker,party,committee,text,url
2025-03-31,会議録情報,,議院運営委員会,令和七年三月三十一日（月曜日） 午後四時開議出席委員委員長浜田靖一君理事村井英樹君理事田野瀬太道君理事井出庸生君理事井野俊郎君理事青柳陽一郎君理事道下大樹君理事吉田はるみ君理事中司宏君理事村岡敏英君上田英俊君鈴木隼人君高木啓君深澤陽一君三谷英弘君森下千里君五十嵐えり君伊藤俊輔君高松智之君長友よしひろ君金村龍那君臼木秀剛君吉田宣弘君山川仁君塩川鉄也君 ... 議長額賀福志郎君副議長玄葉光一郎君事務総長築山信彦君 ――――――――――――― 本日の会議に付した案件回付案の取扱いに関する件本会議における議案の趣旨説明聴取の件本日の本会議の議事等に関する件 ――――◇―――――,https://kokkai.ndl.go.jp/txt/121704024X01420250331/0
2025-03-31,浜田靖一,自由民主党・無所属の会,議院運営委員会,○浜田委員長これより会議を開きます。まず、回付案の取扱いに関する件についてでありますが、令和七年度一般会計予算が参議院において修正され、本院に回付されてまいっております。回付案の内容について、事務総長の説明を求めます。,https://kokkai.ndl.go.jp/txt/121704024X01420250331/1
2025-03-31,築山信彦,,議院運営委員会,○築山事務総長参議院の修正は、歳出のうち、高額療養費について、見直し全体の実施を見合わせるため、百五億円を修正増加すること。また、予備費について、百五億円を修正減少すること。以上であります。,https://kokkai.ndl.go.jp/txt/121704024X01420250331/2
2025-03-31,浜田靖一,自由民主党・無所属の会,議院運営委員会,○浜田委員長それでは、本回付案は、本日の本会議において議題とするに御異議ありませんか。〔「異議なし」と呼ぶ者あり〕,https://kokkai.ndl.go.jp/txt/121704024X01420250331/3
2025-03-31,浜田靖一,自由民主党・無所属の会,議院運営委員会,○浜田委員長御異議なしと認めます。よって、そのように決定いたしました。―――――――――――――,https://kokkai.ndl.go.jp/txt/121704024X01420250331/4
2025-03-31,浜田靖一,自由民主党・無所属の会,議院運営委員会,○浜田委員長次に、ただいま本会議の議題とするに決しました回付案に対し、立憲民主党・無所属の大西健介君、日本維新の会の阿部司君、国民民主党・無所属クラブの浅野哲君、れいわ新選組の櫛渕万里君、日本共産党の田村貴昭君から、それぞれ質疑の通告があります。質疑時間は、大西健介君、阿部司君、浅野哲君は各々十分以内、櫛渕万里君、田村貴昭君は各々五分以内とするに御異議ありませんか。〔「異議なし」と呼ぶ者あり〕,https://kokkai.ndl.go.jp/txt/121704024X01420250331/5
2025-03-31,浜田靖一,自由民主党・無所属の会,議院運営委員会,○浜田委員長御異議なしと認めます。よって、そのように決定いたしました。なお、質疑者の要求大臣は、お手元の印刷物のとおりであります。――――――――――――― 一、回付案の取扱いに関する件令和七年度一般会計予算（参議院回付） 質疑通告時間要求大臣大西健介君（立憲） 10分以内総理阿部司君（維新） 10分以内総理浅野哲君（国民） 10分以内総理、財務櫛渕万里君（れ新） ５分以内総理田村貴昭君（共産） ５分以内総理採決（全会一致） ―――――――――――――,https://kokkai.ndl.go.jp/txt/121704024X01420250331/6
2025-03-31,浜田靖一,自由民主党・無所属の会,議院運営委員会,○浜田委員長次に、本日の本会議の議事について、事務総長の説明を求めます。,https://kokkai.ndl.go.jp/txt/121704024X01420250331/7
2025-03-31,築山信彦,,議院運営委員会,○築山事務総長まず、議長発議によりまして、令和七年度一般会計予算の参議院回付案を議題といたします。次いで、お手元の印刷物のとおり、五人の方々からそれぞれ質疑が行われます。参議院の修正に同意するか否かにつき採決いたしまして、全会一致でございます。本日の議事は、以上でございます。,https://kokkai.ndl.go.jp/txt/121704024X01420250331/8
2025-03-31,浜田靖一,自由民主党・無所属の会,議院運営委員会,○浜田委員長それでは、本日の本会議は、午後四時二十分予鈴、午後四時三十分から開会いたします。―――――――――――――,https://kokkai.ndl.go.jp/txt/121704024X01420250331/9
2025-03-31,浜田靖一,自由民主党・無所属の会,議院運営委員会,○浜田委員長次に、趣旨説明を聴取する議案の件についてでありますが、内閣提出の災害対策基本法等の一部を改正する法律案は、次回の本会議において趣旨の説明を聴取し、これに対する質疑を行うことに御異議ありませんか。〔「異議なし」と呼ぶ者あり〕,https://kokkai.ndl.go.jp/txt/121704024X01420250331/10
2025-03-31,浜田靖一,自由民主党・無所属の会,議院運営委員会,○浜田委員長御異議なしと認めます。よって、そのように決定いたしました。―――――――――――――,https://kokkai.ndl.go.jp/txt/121704024X01420250331/11
2025-03-31,浜田靖一,自由民主党・無所属の会,議院運営委員会,○浜田委員長次に、次回の本会議の件についてでありますが、次回の本会議は、明四月一日火曜日午後一時から開会することといたします。また、同日午前十一時理事会、正午から委員会を開会いたします。本日は、これにて散会いたします。午後四時二分散会,https://kokkai.ndl.go.jp/txt/121704024X01420250331/12
