date,speaker,party,committee,text,url
2025-04-25,牧野たかお,自由民主党,議院運営委員会,○委員長（牧野たかお君） ただいまから議院運営委員会を開会いたします。まず、調査研究広報滞在費の使途の報告及び公開並びに残額の返還に関する規程の制定に関する件及び国会議員の歳費、旅費及び手当等支給規程の一部改正に関する件の両件を一括して議題といたします。両件は、先般の国会議員の歳費、旅費及び手当等に関する法律の改正に伴い、同法第九条の両議院の議長が協議して定めることとしております調査研究広報滞在費の使途の報告及び公開並びに残額の返還に関する規程を制定し、また、調査研究広報滞在費の支給日等に関し、所要の規定の整理を行おうとするものであります。理事会において協議いたしました結果、お手元に配付しております案文のとおり、調査研究広報滞在費の使途の報告及び公開並びに残額の返還に関する規程を制定すること及び国会議員の歳費、旅費及び手当等支給規程を改正することに意見が一致いたしました。両件につき御意見のある方は御発言を願います。,https://kokkai.ndl.go.jp/txt/121714024X01720250425/1
2025-04-25,高木かおり,日本維新の会,議院運営委員会,○高木かおり君日本維新の会の高木かおりです。調査研究広報滞在費に係る規程案に対し、賛成の立場から意見表明をいたします。税金が原資である調査研究広報滞在費、いわゆる旧文通費については、日本維新の会として、かねてよりその使途の公開と残金の返納について自ら公開もしながら訴えてまいりました。そして、ようやく、昨年の歳費法の改正も含め、今般、調査研究広報滞在費に係る規程案がまとまり、国会全体として取組が進んでいることを前向きに受け止めています。規程案では、資金管理団体への資金移動においても実質的に全ての使途について公開する形となった一方で、飲食に対する支出は、国民の理解が得られるよう、本来は運用上の制限を行うことが望ましいと考えています。本案は、取りまとめていただいた関係各位の御努力を多として、透明化を進める内容と受け止め、反対するものではありませんが、日本維新の会としてはこれまで進めてきた取組のとおり内規を作成していくことを申し添え、意見とさせていただきます。,https://kokkai.ndl.go.jp/txt/121714024X01720250425/2
2025-04-25,牧野たかお,自由民主党,議院運営委員会,○委員長（牧野たかお君） 他に御発言ございませんか。──他に御発言がなければ、両件につきましては、理事会協議のとおり制定及び改正することに御異議ございませんか。〔「異議なし」と呼ぶ者あり〕,https://kokkai.ndl.go.jp/txt/121714024X01720250425/3
2025-04-25,牧野たかお,自由民主党,議院運営委員会,○委員長（牧野たかお君） 御異議ないと認め、さよう決定いたします。---,https://kokkai.ndl.go.jp/txt/121714024X01720250425/4
2025-04-25,牧野たかお,自由民主党,議院運営委員会,○委員長（牧野たかお君） 次に、本会議における議案の趣旨説明聴取及び質疑に関する件を議題といたします。本件につきましては、理事会において協議いたしました結果、災害対策基本法等の一部を改正する法律案につき、本日の本会議においてその趣旨説明を聴取するとともに、立憲民主・社民・無所属一人十五分、公明党、日本維新の会、国民民主党・新緑風会及び日本共産党各々一人十分の質疑を順次行うことに意見が一致いたしました。理事会申合せのとおり決定することに御異議ございませんか。〔「異議なし」と呼ぶ者あり〕,https://kokkai.ndl.go.jp/txt/121714024X01720250425/5
2025-04-25,牧野たかお,自由民主党,議院運営委員会,○委員長（牧野たかお君） 御異議ないと認め、さよう決定いたします。---,https://kokkai.ndl.go.jp/txt/121714024X01720250425/6
2025-04-25,牧野たかお,自由民主党,議院運営委員会,○委員長（牧野たかお君） 次に、本日の本会議の議事に関する件を議題といたします。事務総長の説明を求めます。,https://kokkai.ndl.go.jp/txt/121714024X01720250425/7
2025-04-25,小林史武,,議院運営委員会,○事務総長（小林史武君） 御説明申し上げます。本日の議事は、最初に、災害対策基本法等の一部を改正する法律案の趣旨説明でございます。まず、日程に追加して提出者の趣旨説明を求めることを異議の有無をもってお諮りいたします。異議がないと決しますと、坂井国務大臣から趣旨説明があり、これに対し、鬼木誠君、新妻秀規君、嘉田由紀子君、舟山康江君、仁比聡平君の順に質疑を行います。次に、日程第一について、国土交通委員長が報告された後、採決いたします。次に、日程第二について、農林水産委員長が報告された後、採決いたします。次に、日程第三について、経済産業委員長が報告された後、採決いたします。なお、本日の議案の採決は、いずれも押しボタン式投票をもって行います。以上をもちまして本日の議事を終了いたします。その所要時間は約二時間五分の見込みでございます。,https://kokkai.ndl.go.jp/txt/121714024X01720250425/8
2025-04-25,牧野たかお,自由民主党,議院運営委員会,○委員長（牧野たかお君） ただいまの事務総長説明のとおり本日の本会議の議事を進めることに御異議ございませんか。〔「異議なし」と呼ぶ者あり〕,https://kokkai.ndl.go.jp/txt/121714024X01720250425/9
2025-04-25,牧野たかお,自由民主党,議院運営委員会,○委員長（牧野たかお君） 御異議ないと認め、さよう決定いたします。なお、予鈴は午前九時五十五分、本鈴は午前十時でございます。暫時休憩いたします。午前九時四十五分休憩 〔休憩後開会に至らなかった〕,https://kokkai.ndl.go.jp/txt/121714024X01720250425/10
2025-04-25,塩田博昭,公明党,災害対策特別委員会,○委員長（塩田博昭君） ただいまから災害対策特別委員会を開会いたします。委員の異動について御報告いたします。昨日までに、本田顕子君が委員を辞任され、その補欠として宮本周司君が選任されました。---,https://kokkai.ndl.go.jp/txt/121714339X00420250425/1
2025-04-25,塩田博昭,公明党,災害対策特別委員会,○委員長（塩田博昭君） 災害対策基本法等の一部を改正する法律案を議題といたします。政府から趣旨説明を聴取いたします。坂井内閣府特命担当大臣。,https://kokkai.ndl.go.jp/txt/121714339X00420250425/2
2025-04-25,坂井学,自由民主党・無所属の会,災害対策特別委員会,○国務大臣（坂井学君） ただいま議題となりました災害対策基本法等の一部を改正する法律案につきまして、その提案理由及び内容の概要を御説明申し上げます。本法律案は、令和六年能登半島地震から得られた教訓を今後に生かし、国による地方公共団体の応援体制の強化、被災者援護協力団体の登録制度の創設、広域一時滞在等における被災住民への情報提供の充実、地方公共団体における物資の備蓄状況の公表の義務化、救助の種類への福祉サービスの提供の追加、災害時における日本下水道事業団の業務の特例の創設、内閣府の防災監の新設等の措置を講ずることで、災害対策の強化を図ることを目的としております。以上が、この法律案を提出する理由であります。次に、法律案の内容について、その概要を御説明申し上げます。第一に、国による災害対応の強化についてであります。国は、高度かつ専門的な技術、知識又は経験を有する人材の確保等を推進することにより、地方公共団体を迅速かつ的確に応援するよう努めなければならないこととするとともに、災害応急対策について、緊急の必要がある場合、都道府県知事からの要求を待たずに応援をすることができること等としております。...,https://kokkai.ndl.go.jp/txt/121714339X00420250425/3
2025-04-25,塩田博昭,公明党,災害対策特別委員会,○委員長（塩田博昭君） 以上で趣旨説明の聴取は終わりました。本案に対する質疑は後日に譲ることといたします。---,https://kokkai.ndl.go.jp/txt/121714339X00420250425/4
2025-04-25,塩田博昭,公明党,災害対策特別委員会,○委員長（塩田博昭君） 参考人の出席要求に関する件についてお諮りいたします。災害対策基本法等の一部を改正する法律案の審査のため、来る五月九日午後一時に参考人の出席を求め、その意見を聴取することに御異議ございませんか。〔「異議なし」と呼ぶ者あり〕,https://kokkai.ndl.go.jp/txt/121714339X00420250425/5
2025-04-25,塩田博昭,公明党,災害対策特別委員会,○委員長（塩田博昭君） 御異議ないと認めます。なお、その人選等につきましては、これを委員長に御一任願いたいと存じますが、御異議ございませんか。〔「異議なし」と呼ぶ者あり〕,https://kokkai.ndl.go.jp/txt/121714339X00420250425/6
2025-04-25,塩田博昭,公明党,災害対策特別委員会,○委員長（塩田博昭君） 御異議ないと認め、さよう決定いたします。本日はこれにて散会いたします。午後零時十七分散会,https://kokkai.ndl.go.jp/txt/121714339X00420250425/7
2025-04-24,浜田靖一,自由民主党・無所属の会,議院運営委員会,○浜田委員長これより会議を開きます。まず、議員請暇の件についてでありますが、小野寺五典君、島田洋一君より、四月二十七日から五月四日まで八日間、西村康稔君より、四月二十七日から五月六日まで十日間、それぞれ請暇の申出があります。本件は、本日の本会議において議題とするに御異議ありませんか。〔「異議なし」と呼ぶ者あり〕,https://kokkai.ndl.go.jp/txt/121704024X02420250424/1
2025-04-24,浜田靖一,自由民主党・無所属の会,議院運営委員会,○浜田委員長御異議なしと認めます。よって、そのように決定いたしました。―――――――――――――,https://kokkai.ndl.go.jp/txt/121704024X02420250424/2
2025-04-24,浜田靖一,自由民主党・無所属の会,議院運営委員会,○浜田委員長次に、国会法及び議院における証人の宣誓及び証言等に関する法律の一部改正の件、衆議院規則の一部改正の件、衆議院情報監視審査会規程の一部改正の件、国会職員の適性評価の実施に関する件の一部改正の件についてでありますが、順次事務総長の説明を求めます。,https://kokkai.ndl.go.jp/txt/121704024X02420250424/3
2025-04-24,築山信彦,,議院運営委員会,○築山事務総長国会法及び議院における証人の宣誓及び証言等に関する法律の一部改正の件等四件につきまして御説明申し上げます。まず、国会法及び議院における証人の宣誓及び証言等に関する法律の一部改正の件は、重要経済安保情報の保護及び活用に関する法律附則第十条の規定に基づく検討を踏まえ、国会における重要経済安保情報の提供を受ける際の手続その他国会における重要経済安保情報の保護措置を定めようとするものであります。次に、衆議院規則の一部改正の件は、衆議院における重要経済安保情報の閲覧手続を定めるとともに、議員が提出された重要経済安保情報を漏らした場合の取扱いを明確化しようとするものであります。次に、衆議院情報監視審査会規程の一部改正の件は、衆議院情報監視審査会における重要経済安保情報の保護措置等を定めようとするものであります。次に、国会職員の適性評価の実施に関する件の一部改正の件は、国会職員の適性評価について、特定秘密に準じて、重要経済安保情報に関する規定を追加しようとするものであります。なお、施行日は、いずれも、重要経済安保情報の保護及び活用に関する法律の施行の日である令和七年五月十六日であります...,https://kokkai.ndl.go.jp/txt/121704024X02420250424/4
2025-04-24,浜田靖一,自由民主党・無所属の会,議院運営委員会,○浜田委員長この際、発言を求められておりますので、これを許します。塩川鉄也君。,https://kokkai.ndl.go.jp/txt/121704024X02420250424/5
2025-04-24,塩川鉄也,日本共産党,議院運営委員会,○塩川委員今回の国会法、議院証言法、規則等の改正は、昨年成立したいわゆる経済秘密保護法を受け、国会が重要経済安保情報の提供を受けるに当たっての手続や保護措置を、秘密保護法の特定秘密の場合に準じて定めるものです。一連の改正案は、国会の情報監視審査会が重要経済安保情報の運用をチェックするという建前を取っていますが、そもそも、経済秘密保護法は、政府の持つ膨大な情報から政府が勝手に秘密を指定し、秘密漏えいや取得に厳罰を科す秘密保護法体制を経済分野にまで拡大するもので、秘密を扱うことになる民間労働者、技術者、研究者を、適性評価と称する身辺調査を行い、監視するものです。我が党は、憲法の基本原理である国民主権と基本的人権を根底から覆す違憲立法だとして、反対しました。改正案は、議院証言法や国会法百四条に基づき、国会が提出を求めたときは応じなければならないと定めている内閣、官公署の証言、報告、記録の提出義務について、政府や省庁が重要経済安保情報が含まれると言えば、提出を拒否できると規定しています。さらに、経済秘密保護法の下で、公益上の必要等により提供された重要経済安保情報を知り得た議員が院外で漏らせば刑...,https://kokkai.ndl.go.jp/txt/121704024X02420250424/6
2025-04-24,浜田靖一,自由民主党・無所属の会,議院運営委員会,○浜田委員長それでは、まず、国会法及び議院における証人の宣誓及び証言等に関する法律の一部改正の件につきましては、お手元に配付の案を委員会の成案と決定し、これを委員会提出の法律案とするに賛成の諸君の挙手を求めます。〔賛成者挙手〕,https://kokkai.ndl.go.jp/txt/121704024X02420250424/7
2025-04-24,浜田靖一,自由民主党・無所属の会,議院運営委員会,○浜田委員長挙手多数。よって、そのように決定いたしました。次に、衆議院規則の一部改正の件につきましては、お手元に配付の案を委員会の成案と決定し、これを委員会提出の規則案とするに賛成の諸君の挙手を求めます。〔賛成者挙手〕,https://kokkai.ndl.go.jp/txt/121704024X02420250424/8
2025-04-24,浜田靖一,自由民主党・無所属の会,議院運営委員会,○浜田委員長挙手多数。よって、そのように決定いたしました。次に、衆議院情報監視審査会規程の一部改正の件につきましては、お手元に配付の案を委員会の成案と決定し、これを委員会提出の規程案とするに賛成の諸君の挙手を求めます。〔賛成者挙手〕,https://kokkai.ndl.go.jp/txt/121704024X02420250424/9
2025-04-24,浜田靖一,自由民主党・無所属の会,議院運営委員会,○浜田委員長挙手多数。よって、そのように決定いたしました。次に、国会職員の適性評価の実施に関する件の一部改正の件につきましては、お手元に配付の案のとおり決定すべきものと議長に答申するに賛成の諸君の挙手を求めます。〔賛成者挙手〕,https://kokkai.ndl.go.jp/txt/121704024X02420250424/10
2025-04-24,浜田靖一,自由民主党・無所属の会,議院運営委員会,○浜田委員長挙手多数。よって、そのように決定いたしました。―――――――――――――,https://kokkai.ndl.go.jp/txt/121704024X02420250424/11
2025-04-24,浜田靖一,自由民主党・無所属の会,議院運営委員会,○浜田委員長次に、ただいま本委員会提出とするに決定いたしました各案は、本日の本会議において緊急上程するに賛成の諸君の挙手を求めます。〔賛成者挙手〕,https://kokkai.ndl.go.jp/txt/121704024X02420250424/12
2025-04-24,浜田靖一,自由民主党・無所属の会,議院運営委員会,○浜田委員長挙手多数。よって、そのように決定いたしました。―――――――――――――,https://kokkai.ndl.go.jp/txt/121704024X02420250424/13
2025-04-24,浜田靖一,自由民主党・無所属の会,議院運営委員会,○浜田委員長次に、調査研究広報滞在費の使途の報告及び公開並びに残額の返還に関する規程制定の件、国会議員の歳費、旅費及び手当等支給規程の一部改正の件についてでありますが、両件につきましては、お手元に配付してありますとおりの案で各会派の合意が得られましたので、その内容について御説明いたします。まず、調査研究広報滞在費の使途の報告及び公開並びに残額の返還に関する規程制定の件について御説明いたします。本件の主な内容は、第一に、使途の範囲につきましては、国政に関する調査研究、広報、国民との交流、滞在等の議員活動を行うために必要な費用に充てるものとし、選挙運動の費用に充ててはならないこととするものであります。第二に、使途の報告、公開につきましては、議員は、毎年十二月三十一日現在で、その年の支給総額、残額及び支出先等を記載した報告書を翌年の五月三十一日までにその属する議院の議長に提出することとし、議長は、報告書をその年の十一月三十日までに公開し、その公開期間は三年間とするものであります。また、報告書に添付して提出する領収書等の写しは一万円を超える支出に係るものとし、一万円以下の支出に係る領収書等の写...,https://kokkai.ndl.go.jp/txt/121704024X02420250424/14
2025-04-24,浜田靖一,自由民主党・無所属の会,議院運営委員会,○浜田委員長この際、発言を求められておりますので、これを許します。中司宏君。,https://kokkai.ndl.go.jp/txt/121704024X02420250424/15
2025-04-24,中司宏,日本維新の会,議院運営委員会,○中司委員調査研究広報滞在費に係る規程案等に対しまして、日本維新の会として意見を述べさせていただきます。まずは、かねてから主張してまいりました調査研究広報滞在費に係る規程案等を取りまとめいただきまして、ありがとうございます。調査研究広報滞在費につきましては、日本維新の会として、従前から透明化について問題提起し、使途を領収書も含めてネット公表するなど、独自の取組を進めてまいりました。今回の規程案の取りまとめに際し、再三意見を述べてきましたところ、資金管理団体への移動分も含めて、実質的に全ての使途について公開する形が取られることになりました。ただ、飲食に対する支出につきましては、使途のうち、国民との交流に当たるものとして認められているものの、税金が原資であることを踏まえ、国民の理解が得られるよう、運用上において何らかの制限を行うことが望ましいと考えます。規程案につきましては、取りまとめいただいた関係各位の御努力を多とし、透明化を進める内容と受け止めて、反対するものではありませんが、日本維新の会としましては、国民に理解されるよう、公開の扱いなど、これまで進めてきた取組のとおり、厳しくかつ分か...,https://kokkai.ndl.go.jp/txt/121704024X02420250424/16
2025-04-24,浜田靖一,自由民主党・無所属の会,議院運営委員会,○浜田委員長それでは、調査研究広報滞在費の使途の報告及び公開並びに残額の返還に関する規程制定の件、国会議員の歳費、旅費及び手当等支給規程の一部改正の件の両件につきましては、いずれもお手元に配付の案のとおり決定すべきものと議長に答申するに御異議ありませんか。〔「異議なし」と呼ぶ者あり〕,https://kokkai.ndl.go.jp/txt/121704024X02420250424/17
2025-04-24,浜田靖一,自由民主党・無所属の会,議院運営委員会,○浜田委員長御異議なしと認めます。よって、そのように決定いたしました。―――――――――――――,https://kokkai.ndl.go.jp/txt/121704024X02420250424/18
2025-04-24,浜田靖一,自由民主党・無所属の会,議院運営委員会,○浜田委員長次に、本日消費者問題に関する特別委員会の審査を終了した公益通報者保護法の一部を改正する法律案について、委員長から緊急上程の申出があります。本法律案は、本日の本会議において緊急上程するに御異議ありませんか。〔「異議なし」と呼ぶ者あり〕,https://kokkai.ndl.go.jp/txt/121704024X02420250424/19
2025-04-24,浜田靖一,自由民主党・無所属の会,議院運営委員会,○浜田委員長御異議なしと認めます。よって、そのように決定いたしました。―――――――――――――,https://kokkai.ndl.go.jp/txt/121704024X02420250424/20
2025-04-24,浜田靖一,自由民主党・無所属の会,議院運営委員会,○浜田委員長次に、趣旨説明を聴取する議案の件についてでありますが、本日の本会議における内閣提出の老朽化マンション等の管理及び再生の円滑化等を図るための建物の区分所有等に関する法律等の一部を改正する法律案の趣旨説明は、中野国土交通大臣が行います。本法律案の趣旨説明に対し、立憲民主党・無所属の長友よしひろ君から、質疑の通告があります。質疑時間は、十五分以内とするに御異議ありませんか。〔「異議なし」と呼ぶ者あり〕,https://kokkai.ndl.go.jp/txt/121704024X02420250424/21
2025-04-24,浜田靖一,自由民主党・無所属の会,議院運営委員会,○浜田委員長御異議なしと認めます。よって、そのように決定いたしました。なお、質疑者の要求大臣は、お手元の印刷物のとおりであります。――――――――――――― 一、趣旨説明を聴取する議案の件老朽化マンション等の管理及び再生の円滑化等を図るための建物の区分所有等に関する法律等の一部を改正する法律案（内閣提出） 趣旨説明国土交通大臣中野洋昌君（約四分） 質疑通告時間要求大臣長友よしひろ君（立憲） 15分以内国交、法務、総務 ―――――――――――――,https://kokkai.ndl.go.jp/txt/121704024X02420250424/22
